Cod_setor,Situacao,Tipo_do_setor,V2248,V2249,V2250,V2251,V2252,V2253,V2254,V2255,V2256,V2257,V2258,V2259,V2260,V2261,V2262,V2263,V2264,V2265,V2266,V2267,V2268,V2269,V2270,V2271,V2272,V2273,V2274,V2275,V2276,V2277,V2278,V2279,V2280,V2281,V2282,V2283,V2284,V2285,V2286,V2287,V2288,V2289,V2290,V2291,V2292,V2293,V2294,V2295,V2296,V2297,V2298,V2299,V2300,V2301,V2302,V2303,V2304,V2305,V2306,V2307,V2308,V2309,V2310,V2311,V2312,V2313,V2314,V2315,V2316,V2317,V2318,V2319,V2320,V2321,V2322,V2323,V2324,V2325,V2326,V2327,V2328,V2329,V2330,V2331,V2332,V2333,V2334,V2335,V2336,V2337,V2338,V2339,V2340,V2341,V2342,V2343,V2344,V2345,V2346,V2347,V2348,V2349,V2350,V2351,V2352,V2353,V2354,V2355,V2356,V2357,V2358,V2359,V2360,V2361,V2362,V2363,V2364,V2365,V2366,V2367,V2368,V2369,V2370,V2371,V2372,V2373,V2374,V2375,V2376,V2377,V2378,V2379,V2380,V2381,V2382,V2383,V2384,V2385,V2386,V2387,V2388,V2389,V2390,V2391,V2392,V2393,V2394,V2395,V2396,V2397,V2398,V2399,V2400,V2401,V2402,V2403,V2404,V2405,V2406,V2407,V2408,V2409,V2410,V2411,V2412,V2413,V2414,V2415,V2416,V2417,V2418,V2419,V2420,V2421,V2422,V2423,V2424,V2425,V2426,V2427,V2428,V2429,V2430,V2431,V2432,V2433
251130105000012,8,0,277,304,1,1,2,6,8,7,11,20,14,9,19,10,11,9,9,5,5,8,5,8,4,1,4,7,4,5,2,4,3,4,3,4,4,3,6,2,2,4,4,0,2,2,2,1,0,3,1,2,0,2,2,2,6,2,1,3,1,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,18,61,58,31,20,18,20,12,7,8,13,7,3,1,0,0,12,14,16,17,9,8,7,3,9,1,7,4,3,3,2,1,1,6,2,3,2,5,3,2,3,3,7,3,3,6,8,4,9,5,3,4,3,6,5,5,3,3,7,4,5,0,3,4,2,1,4,3,2,3,2,6,1,1,4,0,2,2,1,2,3,2,3,2,0,2,0,2,2,0,1,5,68,28,19,13,15,22,29,23,22,10,14,12,10,9,5,5
251130105000013,8,0,331,293,0,0,2,1,6,16,11,17,16,17,11,18,15,9,13,4,13,6,10,11,7,2,3,3,6,3,4,8,5,5,4,3,6,2,2,2,4,2,1,5,4,1,3,2,1,4,1,4,2,1,6,5,2,2,6,1,2,1,1,2,1,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,9,77,66,44,21,25,17,14,11,12,21,7,1,5,1,0,14,15,6,13,7,6,4,3,1,4,2,3,3,1,2,5,2,4,0,2,2,3,5,5,3,3,5,3,6,6,7,5,6,4,6,4,4,4,4,6,7,5,5,0,3,3,1,1,6,0,4,0,3,6,3,8,5,2,4,5,3,4,2,1,1,3,1,2,1,3,3,1,1,0,1,7,55,18,11,13,18,23,28,22,20,11,16,24,11,10,6,7
251130105000014,8,0,268,287,0,0,0,4,5,5,4,9,12,20,13,12,9,17,10,12,11,7,8,6,7,4,1,3,8,3,7,2,4,6,2,2,1,6,2,1,0,2,1,1,4,4,0,2,1,2,2,2,2,2,2,1,0,1,0,3,2,2,0,1,1,1,0,1,1,0,2,1,0,0,0,0,0,0,1,0,9,50,61,44,23,22,13,5,11,10,4,8,4,3,1,0,11,14,8,6,12,5,5,5,7,1,5,3,2,4,2,3,3,2,4,3,3,6,4,2,2,7,3,3,2,1,6,7,4,4,5,4,0,4,7,3,2,4,1,3,4,2,5,5,3,5,1,4,2,3,5,7,2,6,3,2,1,0,1,5,4,1,5,2,1,1,1,1,1,1,0,11,51,23,16,15,17,16,26,18,14,20,15,20,11,10,4,11
251130105000015,8,0,303,262,0,2,2,9,6,7,16,6,8,17,10,13,12,11,14,8,7,7,5,4,5,7,3,10,2,3,6,6,3,4,6,2,0,1,4,2,5,4,2,1,2,2,1,2,2,2,1,3,4,5,4,0,1,2,3,5,4,3,1,3,2,1,1,1,1,0,0,2,0,0,1,0,2,0,0,2,19,54,60,31,27,22,13,14,9,15,10,16,6,2,3,2,15,14,14,11,7,9,3,8,3,1,7,2,2,2,1,2,2,4,2,4,7,3,1,4,4,4,5,4,8,4,2,6,5,4,3,1,5,3,3,1,1,2,5,1,1,4,2,2,0,1,0,2,2,4,3,3,1,4,2,4,1,2,2,3,1,1,0,2,0,0,1,0,2,1,1,11,61,24,14,14,19,25,20,13,10,9,11,14,9,3,5,11
251130105000016,8,0,61,101,0,1,2,1,0,2,3,2,2,2,3,1,2,2,2,7,0,2,1,2,3,1,1,0,0,2,0,1,1,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,11,10,12,5,4,2,4,1,3,1,1,2,0,0,1,8,5,2,3,2,0,0,0,2,3,0,2,3,1,1,1,1,0,1,3,1,2,1,0,0,1,0,0,2,3,2,1,0,4,2,0,2,2,1,3,4,1,2,2,0,1,1,1,0,0,1,1,0,1,2,3,0,1,0,3,0,0,0,4,0,1,1,0,1,0,0,0,1,0,1,3,20,5,7,6,4,6,9,8,9,3,5,7,4,3,2,3
251130105000017,8,0,249,336,3,0,2,5,10,6,8,9,11,8,12,10,13,12,8,13,1,5,6,7,9,6,6,8,4,2,1,2,3,2,3,2,2,0,3,1,4,3,2,5,1,2,4,1,3,2,1,2,4,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,20,42,55,32,33,10,10,15,11,10,3,3,0,2,2,1,15,20,8,12,12,3,3,4,2,2,4,4,1,8,5,5,3,7,7,4,7,5,2,7,5,4,5,5,4,3,3,7,5,8,4,4,4,5,4,3,4,5,6,6,2,7,2,5,5,1,4,3,2,1,3,7,4,1,2,2,2,4,1,6,2,1,3,3,2,2,1,1,1,0,2,10,67,14,22,26,26,21,27,20,23,20,13,16,15,11,5,10
251130105000018,8,0,270,111,2,3,4,3,11,10,7,12,12,9,8,15,10,9,6,14,3,5,4,7,5,2,2,2,5,6,6,9,3,4,2,3,1,1,2,4,2,4,3,2,3,3,1,2,3,2,1,2,2,3,3,2,3,2,1,3,1,0,0,3,0,0,0,3,0,1,1,0,0,1,0,0,0,1,0,1,23,50,48,33,16,28,9,15,12,10,11,7,3,3,1,1,7,5,5,5,7,2,1,1,4,2,1,2,1,0,1,1,1,2,0,3,1,1,0,2,3,2,2,1,3,4,1,3,1,0,1,2,0,1,0,3,0,1,0,0,0,2,3,0,1,0,2,1,0,0,1,0,1,0,2,2,1,0,0,0,1,0,3,1,2,0,0,0,2,0,1,2,29,10,5,7,7,12,6,6,1,6,4,5,2,6,3,2
251140005000001,1,0,769,103,4,12,10,7,11,17,16,18,12,18,16,18,18,25,19,15,9,17,16,14,12,12,7,9,10,15,15,12,16,9,12,9,7,18,4,15,10,8,9,8,6,9,11,16,4,11,8,6,6,11,10,5,10,6,6,9,7,3,7,8,7,7,4,2,6,8,3,5,13,7,2,5,6,6,1,19,44,81,96,71,50,67,50,50,46,42,37,34,26,36,20,19,12,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,2,0,0,1,2,0,1,2,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,2,1,1,1,3,0,1,1,3,2,0,1,3,1,0,1,2,2,4,1,4,1,3,2,1,17,19,0,1,3,6,3,7,1,3,2,8,7,5,10,11,17
251140005000002,1,0,927,251,3,7,21,22,21,13,23,24,36,30,35,23,23,27,26,18,29,23,21,23,16,18,23,18,16,14,18,10,16,15,16,16,20,12,10,13,11,8,13,5,10,10,8,9,9,4,6,3,7,6,2,6,6,6,6,8,5,5,3,4,3,4,2,9,6,7,3,5,3,3,3,1,0,2,1,16,74,126,134,114,91,73,74,50,46,26,26,25,24,21,7,16,13,17,8,3,1,0,1,1,3,2,1,0,0,2,0,5,0,1,1,3,2,2,1,1,2,3,5,3,5,1,4,2,0,2,0,4,3,1,1,3,3,0,0,4,2,2,3,4,3,4,2,5,4,8,1,5,1,2,6,4,7,4,1,5,4,7,7,3,4,3,4,1,2,1,7,21,42,7,3,10,8,17,8,12,9,16,20,18,21,24,15,21
251140005000003,1,0,739,227,1,15,20,19,10,21,29,20,23,25,25,25,21,21,14,16,20,21,8,21,19,13,15,13,18,15,20,18,17,10,6,16,13,12,10,12,8,10,3,5,10,7,7,4,4,3,5,5,5,4,5,4,2,0,2,4,1,2,0,3,1,2,1,3,6,3,3,0,2,1,1,0,1,2,0,8,65,118,106,86,78,80,57,38,32,22,13,10,13,9,4,8,29,13,10,7,2,1,2,1,0,0,0,0,1,2,1,2,3,2,5,3,4,3,6,7,0,3,5,4,0,6,0,2,4,4,2,1,0,3,4,2,1,2,0,2,2,1,1,4,0,3,4,2,2,4,1,2,4,1,2,2,2,0,2,1,2,7,2,0,2,3,4,4,3,3,1,7,61,4,4,15,20,18,12,10,7,9,13,11,7,14,15,7
251140005000004,1,0,743,411,2,5,8,23,22,31,29,41,35,24,29,32,27,21,27,30,16,24,8,18,14,17,15,11,11,9,12,8,9,6,13,8,7,5,8,12,4,10,7,3,4,6,4,4,6,6,4,9,3,3,4,4,2,5,1,3,1,2,3,3,4,0,0,3,3,3,3,1,0,1,0,0,0,0,0,7,60,160,136,96,68,44,41,36,24,25,16,12,10,8,0,7,27,13,14,11,3,8,4,2,2,0,2,1,1,3,3,5,3,3,1,11,7,5,4,2,7,3,10,6,12,3,6,5,4,7,5,9,2,3,6,11,4,3,5,8,6,5,8,3,7,2,7,2,5,4,4,4,1,4,8,7,3,3,0,3,2,6,2,4,7,3,6,5,1,3,4,28,68,16,10,23,25,34,27,31,26,25,22,24,11,22,19,28
251140005000005,1,0,581,524,1,4,9,23,25,21,25,37,30,25,31,20,25,23,14,12,12,7,15,16,6,14,8,8,15,5,8,9,5,12,6,6,11,5,6,8,2,8,7,2,3,4,7,2,0,0,5,1,0,4,1,3,0,4,2,1,1,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,6,62,138,113,62,51,39,34,27,16,10,10,7,0,2,4,6,32,31,22,13,9,7,3,4,5,6,3,6,7,7,8,5,8,13,5,17,5,7,8,7,7,6,8,6,9,13,4,10,3,4,8,9,3,6,7,8,6,6,3,6,6,2,6,7,7,5,2,8,5,3,5,8,3,3,4,3,5,0,3,3,7,3,2,5,5,3,4,5,3,4,4,21,107,25,31,48,34,42,29,33,27,27,23,21,18,18,20,21
251140005000006,1,0,659,273,5,4,11,11,20,15,24,27,14,23,18,9,15,19,11,10,16,13,14,23,17,9,12,13,11,14,8,18,13,12,9,7,12,10,11,6,9,4,5,9,8,3,5,5,9,4,8,3,5,7,5,1,0,1,2,5,4,3,4,5,4,5,2,7,4,4,2,5,1,2,3,4,1,1,3,13,51,103,72,76,62,65,49,33,30,27,9,21,22,14,12,13,18,12,11,6,4,4,1,0,1,1,2,0,1,3,2,5,2,0,1,4,4,1,10,4,1,5,4,5,3,5,2,7,3,6,3,5,3,3,0,2,2,0,2,7,3,1,1,4,3,2,1,0,5,6,2,3,3,4,3,4,3,3,2,1,5,5,2,1,1,8,3,4,2,4,0,19,51,7,8,12,20,22,21,13,14,11,14,17,14,17,13,19
251140005000007,1,0,644,209,1,2,12,15,15,20,10,15,15,23,17,20,18,24,19,18,10,11,9,11,15,19,10,13,15,9,12,8,12,12,10,15,8,10,9,6,12,8,10,7,0,5,10,4,6,6,5,11,4,2,3,4,2,1,5,11,0,4,5,7,2,1,1,4,4,4,3,0,4,1,3,2,1,2,0,12,45,83,98,59,72,53,52,43,25,28,15,27,12,12,8,12,17,11,8,3,1,0,0,1,0,2,1,2,0,0,1,0,1,1,1,4,0,2,5,3,3,4,3,0,1,3,1,3,1,1,2,2,3,1,3,3,3,2,2,3,1,3,4,2,2,1,2,2,2,2,1,4,5,4,1,2,1,2,5,1,5,2,2,4,5,9,2,2,2,5,0,16,40,3,4,7,13,11,8,12,11,12,9,16,14,22,11,16
251140005000008,1,0,472,311,0,1,7,10,14,11,19,9,26,23,18,23,13,13,25,14,12,14,14,10,10,10,7,5,3,8,11,6,6,9,7,6,6,4,5,7,4,6,3,6,2,3,8,2,2,3,0,4,2,3,3,1,3,3,2,1,3,1,1,4,1,2,1,1,0,0,0,3,1,1,1,3,1,0,0,1,32,88,92,64,35,40,28,26,17,12,12,10,5,5,5,1,22,12,11,8,7,3,4,4,3,1,0,2,4,1,2,5,4,2,2,1,2,8,2,6,2,5,5,5,4,2,9,2,7,8,3,4,5,8,11,4,4,3,3,3,5,1,6,5,2,2,2,4,4,6,1,4,2,2,2,0,0,4,2,6,1,4,3,2,3,3,1,2,1,4,1,13,60,15,9,14,20,21,29,32,18,16,17,10,13,15,9,13
251140005000009,1,0,611,308,3,6,11,17,19,17,23,27,16,15,24,18,19,23,19,12,10,16,18,18,15,19,13,10,11,10,17,11,8,12,8,11,9,11,7,8,4,3,6,8,6,3,2,3,4,6,0,4,4,3,3,3,3,3,4,3,6,1,2,1,0,1,1,1,1,2,1,0,3,0,1,0,0,1,0,3,56,98,103,74,68,58,46,29,18,17,16,13,4,6,2,3,20,23,6,12,6,0,2,3,2,2,1,1,4,3,2,3,1,2,3,4,5,3,6,3,5,5,4,5,6,7,7,2,6,2,3,4,4,2,2,2,1,3,5,1,3,5,3,4,4,1,6,3,6,1,5,4,5,1,3,3,0,2,8,4,2,2,0,4,3,3,4,3,4,2,1,16,67,9,11,13,22,27,20,14,13,17,21,16,16,12,14,16
251140005000010,1,0,595,157,1,4,10,12,8,15,14,13,21,11,12,15,18,22,14,14,15,8,11,17,13,14,12,15,6,8,11,10,12,10,8,11,18,13,12,10,4,5,4,4,8,6,1,7,9,8,6,7,9,8,2,5,4,3,5,3,4,3,3,5,3,0,0,2,1,4,0,3,2,3,2,2,0,3,5,4,35,74,81,65,60,51,62,27,31,38,19,18,6,12,12,4,12,9,5,2,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,3,2,2,1,3,2,1,3,1,0,2,2,1,0,2,0,1,1,4,2,2,3,1,6,1,3,2,1,0,1,2,4,2,3,2,1,0,3,1,1,0,2,1,3,2,4,5,3,3,2,2,2,21,29,0,3,2,6,9,8,4,12,13,8,8,7,15,12,21
251140005000011,8,0,185,110,0,0,2,3,2,4,8,5,8,6,7,7,6,7,4,3,4,7,6,1,2,3,3,1,4,1,4,2,3,3,1,4,2,2,2,5,3,1,3,5,1,1,3,1,0,3,2,2,1,1,2,0,1,1,1,1,2,3,1,2,1,1,0,3,2,0,0,0,1,0,1,0,0,0,0,3,7,31,31,21,13,13,11,17,6,9,5,9,7,1,1,3,7,4,4,0,1,1,0,1,0,0,1,0,2,3,3,0,0,1,0,0,0,1,2,2,0,3,1,2,2,1,0,1,2,1,4,1,2,2,0,0,4,0,3,2,2,1,0,1,1,3,2,0,0,2,0,2,2,1,2,7,1,3,2,1,1,0,1,0,1,3,3,2,0,0,0,2,16,2,9,1,5,9,8,5,11,6,4,14,8,5,5,2
251140005000012,8,0,104,84,0,1,0,2,5,3,6,8,9,7,1,5,3,2,2,3,4,0,2,2,6,0,2,2,0,1,2,1,3,0,1,1,1,0,0,1,0,1,1,2,2,1,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,8,33,13,11,10,7,3,5,5,1,2,2,0,2,2,0,5,0,3,0,3,1,0,1,1,0,1,0,1,1,1,3,1,1,1,2,1,1,0,1,1,3,0,1,0,2,2,1,3,1,2,5,1,1,1,1,1,0,2,2,3,0,0,1,2,1,0,1,0,1,2,1,0,1,2,1,1,1,0,0,0,0,2,0,0,1,0,1,0,2,0,1,11,3,4,8,4,6,9,9,8,4,4,5,2,3,3,1
251140005000013,8,0,172,130,0,0,4,4,14,5,9,14,10,10,6,9,6,5,4,1,1,3,2,4,2,2,4,2,0,2,1,5,2,2,0,2,3,5,2,1,1,4,1,1,1,4,0,0,3,1,0,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,48,30,11,10,12,12,8,8,3,3,3,0,1,1,0,7,3,4,2,1,1,2,3,0,4,1,1,0,1,2,1,1,3,2,2,4,1,1,1,3,1,1,1,2,1,3,5,2,1,1,0,1,3,2,1,1,2,2,4,4,0,1,1,2,3,2,1,1,2,0,1,1,0,3,1,3,1,0,1,0,1,1,1,3,0,0,1,0,1,0,9,17,10,5,9,10,6,12,7,13,7,6,6,5,6,2,9
251140005000014,8,0,325,297,2,3,11,9,5,15,20,18,16,23,12,14,13,8,6,6,1,10,2,6,6,7,7,3,1,7,5,5,6,6,6,6,6,8,4,2,5,4,0,4,2,2,1,0,0,1,0,0,1,1,0,1,2,3,0,1,2,0,0,2,0,1,0,2,2,2,0,0,1,0,0,0,0,0,0,0,30,92,53,25,24,29,30,15,5,3,6,5,5,3,0,0,15,9,12,9,7,4,3,4,5,4,4,3,5,3,4,1,1,2,3,4,5,2,5,4,1,4,3,7,3,6,4,6,5,11,3,3,1,2,4,1,4,3,3,3,3,4,4,7,7,4,4,2,2,3,4,1,3,1,2,1,6,7,5,4,1,2,4,2,1,3,3,0,2,0,4,6,52,20,19,11,17,23,29,11,16,26,15,8,23,12,9,6
251140005000015,8,0,157,119,1,1,7,3,7,6,3,7,5,3,6,7,6,7,6,3,4,3,7,3,1,4,5,0,1,7,1,4,1,1,1,0,0,3,1,1,1,2,2,2,0,1,0,1,2,0,0,2,1,0,1,1,0,0,3,1,0,0,0,0,0,1,0,1,1,3,0,0,1,0,1,1,0,0,1,1,19,24,32,20,11,14,5,8,4,3,5,1,3,4,3,1,6,2,3,2,1,1,0,0,1,1,2,0,0,1,0,1,0,2,0,2,2,0,1,2,3,2,0,0,2,1,1,0,1,0,1,1,3,2,1,1,0,1,3,1,6,2,2,1,2,2,4,4,0,1,1,4,4,3,1,4,2,1,0,0,2,3,2,2,0,1,1,0,1,1,2,6,14,3,3,5,8,5,3,8,11,9,10,16,5,8,5,6
251140005000016,5,0,291,183,0,3,6,4,5,11,8,11,11,8,15,7,9,15,10,7,5,5,9,8,8,11,3,5,4,6,6,6,1,8,6,3,3,4,3,1,5,2,2,6,0,3,1,1,2,1,2,0,1,2,1,0,2,4,2,2,1,0,0,0,3,0,0,3,0,1,1,2,0,1,1,1,0,0,0,3,18,49,56,34,31,27,19,16,7,6,9,3,6,5,2,3,18,9,3,2,3,1,0,1,0,0,0,1,0,0,2,1,2,0,3,1,2,2,1,3,1,2,3,1,3,3,2,1,3,2,3,1,3,3,1,1,7,2,3,3,0,9,5,2,2,3,0,1,4,3,3,4,0,1,1,0,4,0,2,1,5,1,3,1,2,2,1,3,1,3,1,12,35,2,3,7,9,12,11,9,15,21,11,6,12,9,9,12
251140005000017,8,0,172,134,0,1,1,3,5,8,12,6,6,6,5,9,6,5,4,6,2,6,5,2,5,2,4,4,4,1,3,1,3,3,2,2,3,2,4,2,3,0,4,1,1,0,0,0,2,4,1,1,2,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,10,38,29,21,19,11,13,10,3,8,3,2,0,2,1,2,10,4,8,3,4,2,2,1,0,1,1,0,1,2,0,1,1,2,2,3,3,2,2,3,5,3,5,1,1,1,2,1,1,0,1,1,1,1,4,0,1,2,3,0,5,1,4,1,0,2,1,1,0,3,0,2,2,0,1,1,1,2,2,1,0,0,1,1,0,0,0,0,0,0,2,8,29,6,4,9,15,11,5,7,11,8,5,6,6,2,2,8
251140005000018,8,0,27,36,0,0,0,2,0,0,2,4,1,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,8,2,4,0,1,1,1,3,2,1,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,0,0,1,1,0,3,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,5,0,0,0,4,3,5,1,2,2,3,4,1,1,2,3
251140005000019,8,0,204,117,0,2,5,6,4,8,5,11,5,6,9,11,5,6,7,8,6,6,4,6,4,2,6,1,2,3,0,4,1,1,2,4,1,7,4,2,0,4,0,2,3,2,2,1,3,2,1,0,0,0,1,1,2,2,1,2,0,3,0,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,17,35,38,30,15,9,18,8,11,3,7,6,3,4,0,0,8,6,5,1,2,1,1,1,1,0,2,0,2,1,2,0,0,2,0,1,1,2,0,0,1,1,0,3,0,0,2,1,2,1,1,2,1,2,3,3,1,1,2,4,0,1,3,6,2,2,3,1,2,1,1,3,0,3,1,0,2,1,0,0,1,4,1,1,0,2,1,1,0,0,0,4,22,4,7,3,4,4,7,11,8,14,8,7,4,8,2,4
251140005000020,8,0,387,239,1,8,16,12,11,18,17,8,21,16,14,17,10,10,7,11,10,8,11,8,8,9,7,7,9,3,7,5,6,3,8,5,3,3,2,1,2,1,4,3,2,6,6,2,4,3,2,4,1,3,3,3,3,0,3,0,2,1,0,2,0,0,0,1,0,1,0,1,0,2,1,0,1,0,0,0,48,80,58,48,40,24,21,11,20,13,12,5,1,4,2,0,12,12,3,6,1,0,1,2,0,1,3,1,3,4,1,1,5,5,2,5,7,2,5,3,2,2,3,1,4,7,7,3,2,4,1,2,2,2,5,4,2,2,3,0,4,6,4,3,3,4,7,2,4,4,4,2,1,4,0,1,2,2,5,2,1,2,2,2,1,0,4,1,1,6,0,12,34,4,12,18,19,17,17,15,11,20,21,8,12,7,12,12
251140005000021,8,0,378,244,1,7,5,10,12,15,15,15,12,18,24,10,10,9,10,9,12,8,11,4,10,11,4,6,5,10,6,3,7,1,2,3,2,4,6,4,1,1,2,2,3,4,2,1,3,3,8,8,0,0,2,5,6,1,2,2,1,4,1,2,2,1,0,1,0,0,1,2,0,0,0,0,2,0,1,3,35,75,63,44,36,27,17,10,13,19,16,10,4,3,3,3,14,14,4,10,3,0,1,3,1,3,0,0,0,0,2,2,2,3,1,2,2,3,2,2,8,2,4,2,2,1,4,4,4,1,5,4,4,4,2,4,4,4,4,5,4,3,3,5,7,3,0,4,1,4,3,4,2,2,6,2,5,3,4,3,3,1,3,3,1,1,1,1,0,1,2,13,45,8,2,10,17,11,18,18,21,21,12,16,18,9,5,13
251140005000022,8,0,318,202,0,1,6,4,7,8,10,7,11,8,14,10,9,13,7,13,10,8,6,13,10,8,7,3,2,6,6,4,4,1,3,5,5,2,7,2,3,3,1,1,1,6,1,2,2,4,3,3,4,1,2,0,2,3,2,5,6,2,2,1,1,2,1,2,1,0,1,2,1,2,0,1,1,0,1,2,18,44,53,50,30,21,22,10,12,15,9,16,7,6,3,2,13,5,10,4,4,4,6,4,0,4,0,0,1,0,3,3,2,5,2,2,7,0,4,1,3,5,2,8,3,4,3,3,2,1,8,1,2,0,3,1,1,3,1,0,3,5,2,3,1,0,2,2,5,0,4,4,1,0,0,0,1,2,2,2,1,3,3,3,1,0,1,1,1,2,0,9,36,18,4,14,15,22,17,7,8,11,13,5,8,10,5,9
251140005000023,8,0,297,153,0,1,5,11,8,8,16,21,21,16,16,15,14,12,10,8,5,3,5,5,3,5,6,3,2,5,2,2,3,2,2,2,3,3,4,1,1,1,2,4,4,0,4,0,2,2,3,4,3,3,1,2,2,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,25,82,67,26,19,14,14,9,10,15,8,3,3,0,1,1,11,6,1,6,2,0,1,1,0,1,0,1,1,1,2,2,1,1,2,3,1,2,0,0,4,1,3,2,3,2,3,3,1,2,1,3,1,5,3,1,2,2,2,1,1,1,2,3,3,2,3,3,3,2,3,0,0,1,0,1,2,1,1,1,2,1,1,1,3,2,3,2,1,2,1,10,26,3,5,9,7,11,10,13,8,11,14,2,7,8,9,10
251140005000024,8,0,268,204,1,1,4,12,8,9,15,22,13,14,12,9,12,17,8,10,7,6,9,2,4,1,2,7,1,4,6,2,1,0,1,2,1,3,0,1,2,1,2,2,2,3,2,0,2,2,2,2,1,2,2,3,0,1,0,1,0,0,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,26,73,58,34,15,13,7,8,9,9,6,4,4,1,0,1,14,9,3,5,3,2,2,2,1,1,0,2,0,2,2,4,4,4,1,7,1,5,4,0,1,3,5,3,3,3,3,2,4,3,6,3,1,3,2,3,2,3,6,2,1,4,2,3,4,3,5,5,1,2,2,6,1,3,1,2,1,1,1,0,1,0,1,1,0,1,1,0,0,2,3,7,34,8,6,20,11,17,18,12,14,16,15,13,4,3,6,7
251140005000025,8,0,97,62,0,0,3,1,0,1,7,5,4,6,1,5,5,5,2,3,3,3,2,3,1,2,3,0,1,1,1,1,0,2,4,0,1,0,1,2,0,1,1,0,1,1,2,0,0,0,0,1,2,0,0,0,1,1,0,0,1,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,18,14,7,5,6,4,4,3,2,3,4,0,0,0,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,0,2,0,3,0,1,1,0,2,1,0,3,2,2,0,1,1,0,0,0,0,0,1,0,2,1,1,1,3,2,0,1,1,0,0,0,3,2,2,1,1,0,0,0,0,0,0,1,0,5,7,1,0,5,0,7,4,8,2,1,8,4,7,2,1,5
251140005000026,8,0,69,94,0,0,2,2,2,0,3,7,2,3,4,6,2,2,4,1,2,1,3,0,3,1,1,0,0,0,0,0,1,0,1,0,2,2,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,15,18,7,5,1,5,4,2,0,1,2,1,1,0,1,4,2,2,4,1,2,0,2,0,3,0,3,0,2,1,1,1,1,2,0,1,1,1,0,0,1,1,3,2,1,0,3,1,1,0,3,1,3,2,2,0,3,0,0,0,1,2,1,0,0,1,1,1,5,0,1,0,0,1,0,1,0,0,3,2,2,0,0,0,1,0,1,2,0,0,7,13,7,6,5,3,8,5,11,3,4,8,2,6,3,3,7
251140005000027,8,0,215,127,0,0,2,6,4,6,10,11,8,15,5,7,10,8,9,3,5,4,4,5,3,5,1,3,2,2,5,3,1,1,4,5,1,2,4,2,0,4,4,3,1,0,1,0,1,2,2,0,1,2,3,1,4,1,0,1,1,4,1,1,0,0,0,1,0,2,1,1,0,0,2,0,0,0,1,3,12,50,39,21,14,12,16,13,3,7,9,8,1,4,3,3,6,8,8,3,1,1,0,2,0,1,0,0,0,0,0,1,2,1,2,3,3,3,3,3,0,2,2,1,0,4,0,2,3,2,0,1,3,0,1,2,2,3,0,2,5,4,2,3,1,3,1,1,1,4,1,1,0,1,2,1,2,2,1,0,1,0,0,0,1,1,0,1,1,0,0,5,26,4,0,9,12,9,7,7,12,13,8,5,6,2,2,5
